,Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,Today_Return,Predict_Return,SMA,EMA,RSI,MACD,ROC,Bollinger_Bands_lower,Bollinger_Bands_upper,CCI
9237,3/8/2016,1.1014,1.1058,1.0994,1.1011,-0.00029999999999996696,-0.0011999999999998678,1.09561,1.0996297542872386,44.11979547114686,-0.0037252730098189524,-0.00027238060650078716,1.0797169082175495,1.1317530917824499,-22.94760726072789
9238,3/9/2016,1.1011,1.1035,1.0946,1.0999,-0.0011999999999998678,0.017799999999999816,1.0954700000000002,1.098679727909486,52.5179856115111,-0.005923622257316685,-0.0010898192716373334,1.080499337409319,1.1280406625906811,-35.044299792062866
9239,3/10/2016,1.0999,1.1218,1.0822,1.1177,0.017799999999999816,-0.0020999999999999908,1.09706,1.0993444414186568,76.19047619047656,-0.005406323621697684,0.016183289389944372,1.0825197811619383,1.1245602188380617,31.984508547008076
9240,3/11/2016,1.1178,1.121,1.108,1.1156,-0.0020999999999999908,-0.00529999999999986,1.09928,1.0996436663292561,86.34243837441763,-0.0030729747485604975,-0.0018788583698666824,1.0837369018030785,1.1223430981969216,107.15120696709207
9241,3/14/2016,1.1151,1.1176,1.1078,1.1103,-0.00529999999999986,0.0005999999999999339,1.10158,1.0989385784905097,74.43997702469898,-0.0038831867469546477,-0.004750806740767176,1.084031481120131,1.1215185188798686,88.2524749431207
9242,3/15/2016,1.1103,1.1125,1.1072,1.1109,0.0005999999999999339,0.011500000000000066,1.10399,1.0998541411707492,74.78753541076537,-0.005151455189963405,0.0005403944879761631,1.0842323109782424,1.1209676890217577,78.25389183116822
9243,3/16/2016,1.1109,1.1242,1.1058,1.1224,0.011500000000000066,0.009399999999999853,1.10755,1.1027813102660489,76.19047619047676,-0.003317998226954,0.010351966873706063,1.083229297241659,1.1229307027583406,142.00124494242513
9244,3/17/2016,1.1224,1.1342,1.1206,1.1318,0.009399999999999853,-0.0047999999999999154,1.1111600000000001,1.1037839989087757,78.32440331222642,-0.0014620606033455275,0.008374910905203004,1.0808336459620904,1.1274363540379093,208.6308557827597
9245,3/18/2016,1.1318,1.1337,1.1256,1.127,-0.0047999999999999154,-0.0028999999999999027,1.1138100000000002,1.1038420454272588,78.19339434938355,0.002085171052595758,-0.004241031984449475,1.079738444459448,1.1299315555405516,177.87366654680505
9246,3/21/2016,1.1273,1.1288,1.1235,1.1241,-0.0028999999999999027,-0.0024000000000001798,1.1160800000000002,1.1046229450993486,75.08597630875084,0.004731273311686657,-0.0025732031943211204,1.0794525341607784,1.1323274658392213,130.2491556745036
9247,3/22/2016,1.1241,1.126,1.1189,1.1217,-0.0024000000000001798,-0.0035999999999998256,1.1181400000000001,1.1055497019877827,73.73358348968105,0.0050998234186678815,-0.002135041366426634,1.0796348917035925,1.1341151082964072,95.60131462894199
9248,3/23/2016,1.1217,1.1224,1.116,1.1181,-0.0035999999999998256,-0.000700000000000145,1.11996,1.105879511509308,67.08268330733247,0.004969648824038275,-0.003209414281893399,1.0801798388419461,1.1352501611580539,68.07941962581192
9249,3/24/2016,1.1181,1.1188,1.1144,1.1174,-0.000700000000000145,-0.0006999999999999229,1.1199299999999999,1.1070213212405737,68.58054226475284,0.00473183655477416,-0.0006260620695824567,1.0807909587785463,1.1361990412214533,51.572680823136984
9250,3/25/2016,1.1175,1.1181,1.1154,1.1167,-0.0006999999999999229,0.0028999999999999027,1.12004,1.1070761592144094,74.01032702237522,0.006432014469238467,-0.0006264542688383058,1.0826419023615652,1.136678097638435,45.98718296390446
9251,3/28/2016,1.1164,1.122,1.1153,1.1196,0.0028999999999999027,0.009500000000000064,1.12097,1.1077837689295733,75.9170653907496,0.007034177311812551,0.0025969374048534994,1.0859903900563999,1.1365596099436002,53.7304049806348
9252,3/29/2016,1.1196,1.1303,1.1169,1.1291,0.009500000000000064,0.0046999999999999265,1.1227899999999997,1.1083761610178267,74.27597955706983,0.006722798622129211,0.008485173276170118,1.0896169143778096,1.1371630856221906,87.57432668765372
9253,3/30/2016,1.1291,1.1365,1.1284,1.1338,0.0046999999999999265,0.0041999999999999815,1.12393,1.1091566956072805,69.37119675456391,0.007499285842367698,0.004162607386413893,1.0937177930261293,1.1377622069738706,130.64497111189687
9254,3/31/2016,1.1338,1.1412,1.131,1.138,0.0041999999999999815,0.001100000000000101,1.1245499999999997,1.10923247190164,72.10561949898437,0.009683843127010094,0.0037043570294584423,1.0958126339745482,1.1398973660254519,149.345021419902
9255,4/1/2016,1.138,1.1438,1.1335,1.1391,0.001100000000000101,0.0,1.12576,1.111120833220222,70.77409162717197,0.012397543519427012,0.0009666080843586124,1.0974020354957166,1.142167964504283,148.37997054491908
9256,4/4/2016,1.1393,1.1413,1.1358,1.1391,0.0,-0.0006999999999999229,1.1272599999999997,1.1125021837458327,69.13580246913622,0.012427086656293662,0.0,1.0994484698996672,1.1438915301003327,130.70669168230026
9257,4/5/2016,1.1391,1.1405,1.1336,1.1384,-0.0006999999999999229,0.0014999999999998348,1.12893,1.1138289725202002,84.21052631578952,0.011830573443955217,-0.0006145202352733938,1.1022926578504157,1.1447773421495842,109.78312202564743
9258,4/6/2016,1.1384,1.1432,1.1327,1.1399,0.0014999999999998348,-0.0020999999999999908,1.13111,1.1154872719475968,82.98611111111255,0.011329272413821201,0.0013176387912858703,1.1061165268365405,1.1449534731634594,107.52201257861714
9259,4/7/2016,1.1399,1.1454,1.1338,1.1378,-0.0020999999999999908,0.0020999999999999908,1.13315,1.114887519720072,70.91988130563846,0.009250992520382972,-0.001842266865514511,1.1067701846240283,1.1463098153759714,100.65195747824247
9260,4/8/2016,1.1378,1.1419,1.1349,1.1399,0.0020999999999999908,0.0009000000000001229,1.1354700000000002,1.1166396066825495,70.21276595744736,0.008408742248505519,0.001845667076814898,1.1078376231646836,1.1476723768353165,89.64290252891134
9261,4/11/2016,1.14,1.1447,1.1372,1.1408,0.0009000000000001229,-0.0021999999999999797,1.1375899999999999,1.1180065005760862,59.670781893004786,0.008145289045676796,0.0007895429423634731,1.1102932045884515,1.1482667954115486,96.25110798269033
9262,4/12/2016,1.1408,1.1465,1.1346,1.1386,-0.0021999999999999797,-0.011200000000000099,1.1385399999999999,1.1213306537223728,49.494949494950106,0.008292041737787192,-0.0019284712482468265,1.1132686469339117,1.1480613530660884,80.5880341880362
9263,4/13/2016,1.1386,1.1391,1.1268,1.1274,-0.011200000000000099,-0.0005999999999999339,1.1379,1.1229757788776547,21.663442940038834,0.008465004218849437,-0.009836641489548655,1.1138605841495524,1.1479694158504474,3.031383737517915
9264,4/14/2016,1.1274,1.1295,1.1234,1.1268,-0.0005999999999999339,0.0016000000000000458,1.13678,1.1224357224645471,25.083612040133644,0.005360510304805999,-0.0005321979776476264,1.1135234393942675,1.1478065606057326,-35.75681856373687
9265,4/15/2016,1.1268,1.1317,1.1246,1.1284,0.0016000000000000458,0.0028999999999999027,1.13571,1.1231431628661532,31.218014329580427,0.005294576070381973,0.0014199503017394797,1.1136425133465022,1.1478274866534979,-20.83014912989455
9266,4/18/2016,1.1309,1.1332,1.1274,1.1313,0.0028999999999999027,0.0044999999999999485,1.13493,1.1248160307319623,30.90128755364782,0.005514561952000063,0.002570010634526677,1.1142755499495376,1.1479144500504623,-2.2074053915104277
9267,4/19/2016,1.1313,1.1385,1.1304,1.1358,0.0044999999999999485,-0.006099999999999994,1.1346699999999998,1.125233244705829,37.35408560311285,0.005158394790601983,0.003977724741447846,1.1154390709310258,1.148160929068974,32.12984693676179
9268,4/20/2016,1.1358,1.1388,1.1291,1.1297,-0.006099999999999994,-0.0008999999999999009,1.1336499999999998,1.125827839069041,32.32323232323233,0.00275347694670125,-0.0053706638492692325,1.117224855658886,1.147535144341114,3.556588492144858
9269,4/21/2016,1.1297,1.1398,1.127,1.1288,-0.0008999999999999009,-0.006599999999999939,1.13275,1.1250378898268167,37.0786516853934,0.0011002009236062982,-0.0007966716827475445,1.119309545462119,1.1465904545378809,-13.194868662186588
9270,4/22/2016,1.1288,1.1309,1.1218,1.1222,-0.006599999999999939,0.0045999999999999375,1.1309799999999999,1.1235736081299106,39.47368421052618,0.0005202283268208596,-0.0058469170800849925,1.1207326223239928,1.145717377676007,-110.89087104944292
9271,4/25/2016,1.1235,1.1278,1.1217,1.1268,0.0045999999999999375,0.0028999999999999027,1.12958,1.1235377742733133,40.09433962264134,0.0008146321058668526,0.004099091071110263,1.122330263219426,1.1448397367805736,-116.46076008942336
9272,4/26/2016,1.1268,1.134,1.1256,1.1297,0.0028999999999999027,0.0025000000000001688,1.12869,1.1235629514802004,48.17518248175184,0.001119371146306003,0.002573659921902647,1.1224051338098975,1.1448248661901022,-61.14194105315028
9273,4/27/2016,1.1298,1.1362,1.1272,1.1322,0.0025000000000001688,0.0029999999999998916,1.1291700000000002,1.1236175309663374,41.125541125541304,0.0013483504506113242,0.00221297689652135,1.1223087316974873,1.1447612683025126,-28.968544257496145
9274,4/28/2016,1.1322,1.1368,1.1296,1.1352,0.0029999999999998916,0.00990000000000002,1.13001,1.1243829335751938,42.857142857142854,0.0002001760216994164,0.0026497085320613773,1.1223262195793755,1.1444637804206244,2.4672708962766445
9275,4/29/2016,1.1352,1.1459,1.1348,1.1451,0.00990000000000002,0.008299999999999974,1.1316799999999998,1.1238423756528608,50.18315018315037,0.0014187745601079715,0.008720930232558157,1.121734653015067,1.1456553469849333,117.77291514709442
9276,5/2/2016,1.1449,1.1536,1.1431,1.1534,0.008299999999999974,-0.0038000000000000256,1.13389,1.1248661989863002,53.4246575342468,0.002837660381749929,0.0072482752598026145,1.1198216621920112,1.148998337807989,200.4602129822853
9277,5/3/2016,1.1534,1.1616,1.1496,1.1496,-0.0038000000000000256,-0.0008999999999999009,1.1352699999999998,1.1257414425342462,57.99256505576229,0.0028522839005100664,-0.003294607248135968,1.1190160537797071,1.150923946220293,200.4583151462243
9278,5/4/2016,1.1496,1.1529,1.1467,1.1487,-0.0008999999999999009,-0.008199999999999985,1.1371699999999998,1.1267094277161271,57.99256505576229,0.0034552767194628853,-0.0007828810020875965,1.118480865349936,1.152339134650064,134.74372883584556
9279,5/5/2016,1.1487,1.1494,1.1386,1.1405,-0.008199999999999985,-9.999999999998899e-05,1.13834,1.1261137212765455,54.736842105263236,0.0018210414761694604,-0.007138504396274036,1.1184991236658246,1.1525908763341755,65.52842426555115
9280,5/6/2016,1.1405,1.1479,1.1387,1.1404,-9.999999999998899e-05,-0.0020999999999999908,1.1401599999999998,1.1258486424421317,62.07701283547272,0.0014833037369366142,-8.768084173607101e-05,1.1184972029239495,1.1526427970760504,57.42919793693616
9281,5/9/2016,1.1402,1.142,1.1376,1.1383,-0.0020999999999999908,-0.001100000000000101,1.14131,1.1262692813788233,66.23812185578556,0.0003832972851094407,-0.0018414591371448531,1.1184910063701794,1.1523989936298207,30.47234482111154
9282,5/10/2016,1.1383,1.141,1.1359,1.1372,-0.001100000000000101,0.005400000000000071,1.14206,1.1266979370110264,72.35494880546065,0.0009668604792552049,-0.0009663533339190906,1.1184621794191507,1.1522878205808493,19.765925643227714
9283,5/11/2016,1.1372,1.1447,1.1369,1.1426,0.005400000000000071,-0.0049000000000001265,1.1431,1.1285257101151207,74.44794952681394,0.0013778327887359332,0.004748505100246282,1.1193584359894526,1.1529115640105476,46.4399691867508
9284,5/12/2016,1.1426,1.1429,1.1371,1.1377,-0.0049000000000001265,-0.006799999999999917,1.14335,1.1295349223009297,69.442433019551,0.0017238147486720035,-0.004288464904603646,1.1204526650370434,1.1529073349629568,21.09620798145529
9285,5/13/2016,1.1377,1.138,1.1283,1.1309,-0.006799999999999917,0.0012000000000000899,1.1419300000000001,1.1297102240306969,60.75949367088636,0.0010009212723374183,-0.005976971082007487,1.1207976922938303,1.1528123077061698,-50.43151328719152
9286,5/16/2016,1.1307,1.1342,1.1302,1.1321,0.0012000000000000899,-0.0008000000000001339,1.1398,1.1297633509783822,48.94067796610229,0.0015968505033243652,0.0010611017773455565,1.1208890011281027,1.152800998871898,-54.249891915262126
9287,5/17/2016,1.1321,1.1349,1.1302,1.1313,-0.0008000000000001339,-0.009700000000000042,1.1379699999999997,1.1296612526963543,49.0445859872615,0.002265389899111403,-0.0007066513558874073,1.120485490401007,1.1527545095989933,-52.039952598612174
9288,5/18/2016,1.1313,1.1316,1.1214,1.1216,-0.009700000000000042,-0.0012999999999998568,1.13526,1.131753450721237,47.53086419753118,0.0017050038545713964,-0.008574206664898826,1.1190333499046223,1.153396650095378,-115.2271273192564
9289,5/19/2016,1.1216,1.123,1.118,1.1203,-0.0012999999999998568,0.0020999999999999908,1.13324,1.1310201674920393,46.38554216867515,0.0002953796153859489,-0.0011590584878743374,1.1175102954072011,1.1540697045927995,-140.7078992093408
9290,5/20/2016,1.1203,1.1237,1.1196,1.1224,0.0020999999999999908,-0.00039999999999995595,1.13144,1.1299650360011562,41.42857142857168,-0.0019221810873519818,0.001874497902347577,1.1175498493156908,1.1540501506843095,-123.81779998551761
9291,5/23/2016,1.1217,1.1243,1.1188,1.122,-0.00039999999999995595,-0.007900000000000018,1.12981,1.1297338611621563,42.13075060532727,-0.0028693236345767037,-0.0003563791874554133,1.1167258395461863,1.1543941604538135,-120.98974902792669
9292,5/24/2016,1.122,1.1227,1.1133,1.1141,-0.007900000000000018,0.0013999999999998458,1.1275,1.130676709252305,26.643598615917412,-0.004755944047256877,-0.007040998217468821,1.113862772650277,1.1556972273497228,-145.7476666013988
9293,5/25/2016,1.1141,1.1167,1.1129,1.1155,0.0013999999999998458,0.0039000000000000146,1.1247900000000002,1.1313533565693765,25.89531680440747,-0.004614895216601189,0.0012566196930256222,1.1114116047831226,1.1564783952168778,-138.51271085768678
9294,5/26/2016,1.1155,1.1217,1.115,1.1194,0.0039000000000000146,-0.007900000000000018,1.1229600000000004,1.130235161376332,34.84602917341961,-0.0038522288631788193,0.0034961900493052575,1.1097615415126365,1.1565484584873633,-98.95060710950068
9295,5/27/2016,1.1194,1.1201,1.1111,1.1115,-0.007900000000000018,0.0022999999999999687,1.1210200000000001,1.1291080815145602,34.57943925233597,-0.004385232251945981,-0.007057352152939091,1.1069553038354876,1.1559946961645124,-114.38507745810895
9296,5/30/2016,1.1117,1.1145,1.1098,1.1138,0.0022999999999999687,-0.0005999999999999339,1.11919,1.1281830465364746,30.832803560075988,-0.006251193759393647,0.002069275753486252,1.1060030034905501,1.1529869965094497,-109.70047055673923
9297,5/31/2016,1.1138,1.1173,1.1122,1.1132,-0.0005999999999999339,0.005600000000000049,1.11738,1.1271083990001443,40.11579818031415,-0.006545784395552534,-0.0005386963548212731,1.1050721793795553,1.1502778206204447,-90.98452209989021
9298,6/1/2016,1.1132,1.1194,1.1114,1.1188,0.005600000000000049,-0.0037000000000000366,1.1171,1.126687869998527,42.14876033057841,-0.006518950755339148,0.005030542579949739,1.1054606756866927,1.1468993243133072,-69.9148950598461
9299,6/2/2016,1.1188,1.122,1.1145,1.1151,-0.0037000000000000366,0.021600000000000064,1.1165800000000001,1.1261387342910911,44.59459459459441,-0.00804527548876477,-0.003307114765820555,1.1047511409052995,1.1450688590947011,-60.21652503720693
9300,6/3/2016,1.1151,1.1374,1.1137,1.1367,0.021600000000000064,-0.0012000000000000899,1.11801,1.1269452692247282,58.07259073842298,-0.00738689227925593,0.019370460048426207,1.1050767049085677,1.1443732950914323,34.290584841333136
9301,6/6/2016,1.1351,1.1393,1.1326,1.1355,-0.0012000000000000899,0.00029999999999996696,1.11936,1.1285660911677613,67.50727449078548,-0.006427176339795615,-0.0010556875164951965,1.1052888578985334,1.143881142101467,89.13948180963969
9302,6/7/2016,1.1355,1.1381,1.1339,1.1358,0.00029999999999996696,0.0037000000000000366,1.12153,1.1294856800599595,66.7988107036669,-0.004430601662134492,0.00026420079260234874,1.105393046647897,1.143636953352103,92.34790777462256
9303,6/8/2016,1.1358,1.1411,1.1355,1.1395,0.0037000000000000366,-0.007900000000000018,1.12393,1.130446655086887,66.6666666666666,-0.003848028046370855,0.0032576157774256357,1.105784489239862,1.142935510760138,118.20173614000032
9304,6/9/2016,1.1395,1.1416,1.1306,1.1316,-0.007900000000000018,-0.00649999999999995,1.12515,1.1306407134081415,66.6666666666666,-0.0017982983592004231,-0.006932865291794663,1.1061784818826481,1.1419315181173515,88.84210224790492
9305,6/10/2016,1.1316,1.1321,1.1246,1.1251,-0.00649999999999995,0.0040999999999999925,1.1265100000000001,1.130423430529391,66.21392190152807,-0.0012642433455978264,-0.00574407917992219,1.1061558802037128,1.1413741197962874,29.087612125534353
9306,6/13/2016,1.126,1.1303,1.1232,1.1292,0.0040999999999999925,-0.008499999999999952,1.12805,1.130280743428587,59.402608329827466,-0.0017825015402226363,0.0036441205226202047,1.1062415535792178,1.1409984464207823,34.99865389792669
9307,6/14/2016,1.1292,1.1298,1.1189,1.1207,-0.008499999999999952,0.00529999999999986,1.1288,1.1301079767849815,57.18136311128226,-0.0016426264327744633,-0.007527453064116146,1.1060372700132792,1.1401427299867206,-1.8939393939386395
9308,6/15/2016,1.1207,1.1298,1.119,1.126,0.00529999999999986,-0.0034999999999998366,1.1295199999999999,1.1296627513572062,53.742802303262884,-0.002315159195173777,0.004729187115195735,1.1062263352877668,1.1403936647122332,15.850286391466001
9309,6/16/2016,1.126,1.1295,1.1131,1.1225,-0.0034999999999998366,0.005199999999999871,1.13026,1.1296659874460726,37.76775648252525,-0.0009854344086794864,-0.003108348134990974,1.1063870202254567,1.140452979774543,-16.832504145938895
9310,6/17/2016,1.1225,1.1296,1.1223,1.1277,0.005199999999999871,0.0037000000000000366,1.1293599999999997,1.1297106591701476,36.04651162790685,-0.0003556794063552804,0.004632516703786077,1.1065590810465538,1.1408109189534459,28.50565705049673
9311,6/20/2016,1.1281,1.1382,1.1281,1.1314,0.0037000000000000366,-0.007199999999999873,1.1289500000000001,1.1294792496121908,39.99999999999999,0.0028679377525260286,0.0032810144541988444,1.1067265778109434,1.1415834221890566,78.24871914298974
9312,6/21/2016,1.1314,1.135,1.1242,1.1242,-0.007199999999999873,0.005399999999999849,1.1277899999999998,1.1277568692878852,40.50464807436914,0.0021761644747846365,-0.006363797065582352,1.1078519781056781,1.1414680218943218,29.701457735323714
9313,6/22/2016,1.1242,1.1338,1.1237,1.1296,0.005399999999999849,0.00890000000000013,1.1268,1.1277479694096673,42.45409762651139,0.0034501697600104464,0.004803415762319738,1.1089753355739052,1.1417546644260947,36.762772391447484
9314,6/23/2016,1.1296,1.1421,1.1296,1.1385,0.00890000000000013,-0.026800000000000157,1.12749,1.1283860963720767,45.915492957746714,0.00464604243259048,0.007878895184136092,1.1092213918695117,1.1434186081304882,105.17276217417849
9315,6/24/2016,1.1385,1.1428,1.0913,1.1117,-0.026800000000000157,-0.009199999999999875,1.1261500000000002,1.1281241073025379,33.13953488372083,0.0014338080447264812,-0.02353974527887585,1.1092658738870107,1.143394126112989,-113.2925378208387
9316,6/27/2016,1.1072,1.1084,1.0971,1.1025,-0.009199999999999875,0.0040000000000000036,1.12348,1.1277280867043964,32.80575539568338,-0.0014290570743058506,-0.00827561392461984,1.106475596173028,1.1450544038269719,-216.72269953928415
9317,6/28/2016,1.1025,1.1112,1.101,1.1065,0.0040000000000000036,0.006000000000000005,1.12206,1.1260702876571258,31.784983932223227,-0.0009512943421250419,0.0036281179138322028,1.105076022501732,1.1457839774982679,-168.35841792089548
9318,6/29/2016,1.1065,1.113,1.1049,1.1125,0.006000000000000005,-0.0019000000000000128,1.1207100000000003,1.1254163502427286,27.7591973244147,-0.0028369637957628147,0.005422503389064623,1.1041738180849312,1.1460561819150685,-125.12495834721852
9319,6/30/2016,1.1125,1.1155,1.1024,1.1106,-0.0019000000000000128,0.0029999999999998916,1.11952,1.1239423422460244,33.18518518518525,-0.0030265532605069367,-0.0017078651685393373,1.103432889290494,1.1463471107095062,-120.01755523676746
9320,7/1/2016,1.1106,1.1169,1.1072,1.1136,0.0029999999999998916,0.0018000000000000238,1.1181100000000002,1.124159136471058,32.62623244696738,-0.002519566787241967,0.0027012425715828305,1.1024589782854035,1.1450110217145972,-83.88683886838758
9321,7/4/2016,1.1143,1.116,1.1098,1.1154,0.0018000000000000238,-0.007800000000000029,1.11651,1.1242080085741082,27.740705433746342,-0.002027756600642583,0.001616379310344849,1.1018771728535435,1.1435828271464565,-66.71066784003199
9322,7/5/2016,1.1154,1.1186,1.1062,1.1076,-0.007800000000000029,0.0024000000000001798,1.11485,1.1238949620951657,29.322610578410163,-0.002047478615374798,-0.00699300699300702,1.1003794555944697,1.142260544405531,-78.2775073264084
9323,7/6/2016,1.1076,1.1112,1.1029,1.11,0.0024000000000001798,-0.0037000000000000366,1.11289,1.1237559591907786,23.141607803565506,-0.004105307663071045,0.002166847237269935,1.1001135555521142,1.1395764444478858,-87.48664140678021
9324,7/7/2016,1.11,1.1107,1.1053,1.1063,-0.0037000000000000366,-0.0012000000000000899,1.10967,1.1244108737523109,37.84378437843803,-0.003199573251113641,-0.003333333333333366,1.0987813535816209,1.1383786464183794,-82.84539372736755
9325,7/8/2016,1.1063,1.112,1.1002,1.1051,-0.0012000000000000899,0.0006999999999999229,1.10901,1.1247765678623678,48.51904090267969,-0.005367500502251321,-0.0010846967368707311,1.0971881781098403,1.1379718218901598,-86.16549013899925
9326,7/11/2016,1.1051,1.1075,1.1016,1.1058,0.0006999999999999229,0.000300000000000189,1.10934,1.1235182518085949,43.23483670295466,-0.009035949049854164,0.0006334268392000027,1.0961344087632443,1.1366855912367555,-84.61368815702511
9327,7/12/2016,1.1058,1.1126,1.1052,1.1061,0.000300000000000189,0.0028999999999999027,1.1093,1.1227134138392392,31.00189035916854,-0.009857592845318619,0.0002712967986979463,1.0950270002178861,1.1363329997821139,-57.845021112000815
9328,7/13/2016,1.1061,1.112,1.1042,1.109,0.0028999999999999027,0.0030000000000001137,1.1089499999999999,1.1210661795465502,30.410958904109535,-0.008937241488663705,0.002621824428170963,1.0945499506903955,1.135110049309605,-50.64196326994907
9329,7/14/2016,1.109,1.1165,1.1088,1.112,0.0030000000000001137,-0.008500000000000174,1.1090900000000001,1.1206971131747463,30.41095890410996,-0.006074295398527774,0.002705139765554656,1.0943046525030191,1.1343053474969815,-16.333046788650982
9330,7/15/2016,1.112,1.1149,1.1025,1.1035,-0.008500000000000174,0.0040000000000000036,1.1080800000000002,1.1197385882807063,25.97765363128525,-0.005469366485652438,-0.007643884892086486,1.0935598547484284,1.1326301452515715,-58.01640566741181
9331,7/18/2016,1.1043,1.1084,1.1038,1.1075,0.0040000000000000036,-0.005399999999999849,1.10729,1.119109814533271,33.16708229426436,-0.005270830743941968,0.003624830086089718,1.09414736639256,1.1296526336074397,-59.47625388370866
9332,7/19/2016,1.1075,1.1081,1.1,1.1021,-0.005399999999999849,-0.000600000000000156,1.10674,1.1191733786088263,31.686046511627993,-0.003999438536377742,-0.004875846501128532,1.093496968320066,1.128093031679934,-92.52887687392715
9333,7/20/2016,1.1021,1.103,1.0982,1.1015,-0.000600000000000156,0.001100000000000101,1.10589,1.1178173389070014,35.70843570843559,-0.0059698328052126826,-0.0005444152073315996,1.093966654059511,1.1248133459404892,-127.55466804723498
9334,7/21/2016,1.1015,1.106,1.098,1.1026,0.001100000000000101,-0.0049000000000001265,1.10552,1.1163005460266435,29.26829268292697,-0.0049820871944668,0.000998638220608353,1.099549261997803,1.1156407380021973,-120.61781609195488
9335,7/22/2016,1.1026,1.1041,1.0956,1.0977,-0.0049000000000001265,0.0018000000000000238,1.10478,1.1157334718771013,31.786216596343436,-0.006443542242416722,-0.004444041356793149,1.0980075988050502,1.1157824011949502,-168.05704099822057
9336,7/25/2016,1.097,1.0999,1.0952,1.0995,0.0018000000000000238,-0.0008999999999999009,1.10415,1.1149886257848411,34.54790823211866,-0.006977046154891253,0.0016397922929762448,1.097473004529768,1.1160169954702317,-169.97354497354348
9337,7/26/2016,1.0995,1.103,1.0978,1.0986,-0.0008999999999999009,0.007199999999999873,1.1034000000000002,1.113033532434809,37.872991583779985,-0.005746609331070296,-0.0008185538881308785,1.0964201460232286,1.1162798539767713,-118.89425657541666
9338,7/27/2016,1.0986,1.1065,1.0961,1.1058,0.007199999999999873,0.0019000000000000128,1.1030799999999998,1.1125739755492183,46.473302570863304,-0.0057434229371560175,0.0065537957400326535,1.0964940179077995,1.1155359820922004,-58.11874898431982
9339,7/28/2016,1.1059,1.1119,1.1053,1.1077,0.0019000000000000128,0.009700000000000042,1.1026500000000001,1.1126669675521237,52.03252032520321,-0.005756201871246036,0.0017182130584192557,1.096546459899802,1.1151935401001982,41.03901554326596
9340,7/29/2016,1.1077,1.1197,1.1073,1.1174,0.009700000000000042,-0.0010999999999998789,1.10404,1.1127984569917355,59.53360768175582,-0.0002428384498884828,0.008756883632752588,1.0959891708385059,1.1161308291614942,151.82558444969993
9341,8/1/2016,1.1177,1.1184,1.1155,1.1163,-0.0010999999999998789,0.006099999999999994,1.1049200000000001,1.111866908803001,69.83105390185024,0.0006504605950889975,-0.0009844281367459092,1.0958610798519315,1.1163489201480683,176.78561361971123
9342,8/2/2016,1.1163,1.1234,1.1159,1.1224,0.006099999999999994,-0.007500000000000062,1.1069499999999999,1.1124693900688523,66.8269230769234,0.001835263727855807,0.005464480874316935,1.0943788097238971,1.119311190276103,208.98649501451436
9343,8/3/2016,1.1224,1.1227,1.1141,1.1149,-0.007500000000000062,-0.0019000000000000128,1.1082900000000002,1.1130923749462804,59.73154362416108,0.0005643806107511473,-0.006682109764789792,1.0942000193948942,1.1199799806051056,136.46128141303282
9344,8/4/2016,1.1149,1.1156,1.1114,1.113,-0.0019000000000000128,-0.0043999999999999595,1.10933,1.1120198887985446,65.20146520146545,0.0009466814288521253,-0.0017041887164768255,1.0942886572821804,1.120561342717819,74.31092920636773
9345,8/5/2016,1.113,1.1161,1.1046,1.1086,-0.0043999999999999595,0.00019999999999997797,1.11042,1.1121969636492752,66.32924880127882,0.0004844670533279416,-0.003953279424977502,1.0944990076711723,1.1207009923288276,26.013155102904832
9346,8/8/2016,1.1088,1.1105,1.1072,1.1088,0.00019999999999997797,0.0028999999999999027,1.11135,1.1119825698745331,57.40423098913669,-0.000564661223730667,0.0001804077214504582,1.094666193214511,1.1208338067854886,11.900897976847473
9347,8/9/2016,1.1088,1.1123,1.1071,1.1117,0.0028999999999999027,0.005900000000000016,1.11266,1.1127291641668575,52.758402029169375,0.0009652893837204246,0.0026154401154400275,1.0948600189825495,1.1211999810174502,29.626803992627135
9348,8/10/2016,1.1117,1.119,1.1113,1.1176,0.005900000000000016,-0.0039000000000000146,1.1138399999999997,1.1124195703338677,57.10995970063336,0.0010610581586150136,0.005307187190788897,1.0946456017141533,1.1222743982858463,89.98113394895945
9349,8/11/2016,1.1176,1.1192,1.1136,1.1137,-0.0039000000000000146,0.0025000000000001688,1.1144399999999999,1.1153922457654672,50.099535500995266,0.002669848633656713,-0.003489620615604881,1.0946240122476887,1.122465987752311,80.39045133855129
9350,8/12/2016,1.1137,1.1221,1.1131,1.1162,0.0025000000000001688,0.0021999999999999797,1.11432,1.1152615633741432,44.304594084329786,0.0031961521077530364,0.0022447696866303036,1.09507998581561,1.1232800141843902,88.48617975471316
9351,8/15/2016,1.1168,1.1204,1.1154,1.1184,0.0021999999999999797,0.009499999999999842,1.11453,1.1154252290772482,38.24145150034892,0.004585328168686065,0.0019709729439168423,1.0950942276348787,1.1243557723651214,88.53468002840981
9352,8/16/2016,1.1184,1.1323,1.1178,1.1279,0.009499999999999842,0.001000000000000112,1.1150799999999998,1.1164150427830184,53.21100917431184,0.005060762944522734,0.008494277539341776,1.0948334951256073,1.1271965048743933,150.11919441019148
